sector,price,bedRoom,bathroom,balcony,floorNum,built_up_area,study room,servant room,pooja room,store room,others,furnishing_type,property_type_house,agePossession_New Property,agePossession_Old Property,agePossession_Relatively New,agePossession_Under Construction,luxury_score_Low,luxury_score_Medium
1.0,1.65,4,3,3,8.0,3317.5355450236966,0,1,0,0,0,0,False,True,False,False,False,True,False
70.0,1.6,3,3,3,2.0,1866.113744075829,0,1,0,0,1,0,False,True,False,False,False,False,True
61.0,2.1,3,2,3,3.0,1.9790441176470588,0,0,0,0,0,0,False,False,False,False,True,False,True
1.0,0.9,4,4,3,7.0,2173.568281938326,0,0,0,0,0,0,False,False,False,False,False,True,False
79.0,1.1,2,2,3,4.0,1190.308370044053,0,0,0,0,0,1,False,True,False,False,False,True,False
99.0,0.92,2,2,3,22.0,1202.6431718061674,0,0,0,0,0,0,False,False,False,False,True,False,True
92.0,0.7,3,3,2,14.0,140.0,0,0,0,0,0,0,False,False,False,False,True,True,False
70.0,0.99,3,4,2,11.0,1378.8546255506608,0,0,0,0,0,0,False,False,False,False,True,True,False
79.0,0.71,2,2,3,17.0,1.9790441176470588,0,0,0,0,1,0,False,True,False,False,False,False,True
103.0,0.88,2,2,3,3.0,1199.1189427312777,0,0,0,0,0,0,False,True,False,False,False,False,True
69.0,0.91,3,2,2,12.0,1571.090047393365,0,0,0,0,0,0,False,False,False,False,False,True,False
82.0,1.25,3,4,3,8.0,1726.8722466960353,0,0,0,0,0,0,False,False,False,False,True,True,False
47.0,1.05,2,2,2,3.0,1181.2796208530806,0,0,0,0,0,1,False,False,False,True,False,True,False
37.0,0.66,2,2,3,14.0,1310.0,0,0,0,0,0,0,False,False,False,True,False,True,False
113.0,1.83,2,2,0,7.0,1310.0,0,0,0,0,0,0,False,True,False,False,False,True,False
70.0,0.53,2,2,2,9.0,964.7577092511012,0,0,0,0,1,0,False,False,False,False,True,True,False
37.0,0.8,2,2,3,2.0,1300.0,0,0,0,0,0,0,False,False,False,True,False,False,True
89.0,1.71,3,2,0,3.0,1423.0,0,0,0,0,0,0,False,True,False,False,False,True,False
83.0,0.65,1,1,0,6.0,700.0,0,0,0,0,0,0,False,False,False,True,False,True,False
99.0,1.3,3,3,0,16.0,1997.0,0,0,0,0,0,0,False,False,False,True,False,True,False
92.0,0.82,3,3,3,12.0,1523.0,0,0,0,0,0,0,False,False,False,True,False,True,False
54.0,5.7,3,3,3,1.0,1382.0,0,0,0,0,0,0,False,False,False,False,False,True,False
63.0,0.88,1,1,2,4.0,804.0,0,0,0,0,0,0,False,True,False,False,False,True,False
110.0,4.0,4,4,3,17.0,3350.0,0,0,0,0,0,0,False,True,False,False,False,True,False
85.0,1.93,3,4,3,7.0,2400.0,0,1,0,0,0,0,False,False,False,True,False,False,False
113.0,3.45,4,4,3,11.0,2290.748898678414,1,1,0,0,0,1,False,False,False,False,True,False,False
56.0,1.7,3,3,3,4.0,2200.0,1,0,0,0,0,0,False,False,False,False,False,True,False
65.0,6.15,3,5,3,1.0,4554.502369668247,0,1,0,0,0,2,False,False,False,True,False,True,False
1.0,1.4,3,3,3,6.0,1568.2819383259912,0,0,0,0,0,2,False,False,True,False,False,False,True
84.0,1.48,3,3,2,1.0,1.9790441176470588,0,1,0,1,0,1,False,True,False,False,False,False,True
33.0,3.25,4,4,3,17.0,5127.962085308057,0,1,0,0,0,1,False,False,True,False,False,False,True
45.0,1.49,3,2,3,1.0,2073.4597156398104,0,0,0,0,0,1,False,False,True,False,False,False,True
11.0,0.3,2,2,2,16.0,901.658767772512,0,0,0,0,0,0,False,False,False,True,False,True,False
67.0,3.49,3,3,3,19.0,2905.21327014218,0,1,0,0,0,0,False,False,False,True,False,False,True
62.0,2.15,2,2,3,31.0,1786.7298578199052,0,0,0,0,0,0,False,False,False,False,True,False,True
33.0,1.4,2,2,3,14.0,1.9790441176470588,0,0,0,0,0,0,False,False,False,False,True,False,True
43.0,2.0,3,3,2,5.0,1239.647577092511,0,0,0,0,0,0,False,False,False,False,False,False,True
61.0,2.3,3,3,2,2.0,1436.123348017621,1,0,0,0,0,0,False,False,False,False,True,False,True
48.0,0.54,2,1,3,1.0,882.7014218009479,0,0,0,0,0,0,False,True,False,False,False,False,True
9.0,1.25,4,3,3,1.0,2139.8104265402844,0,1,0,0,0,1,False,False,True,False,False,True,False
85.0,1.05,2,2,1,15.0,97.0,0,0,0,0,0,0,False,False,False,False,True,True,False
77.0,1.25,3,4,3,1.0,1718.0094786729858,0,1,0,0,0,1,False,False,False,True,False,False,True
28.0,1.0,1,1,1,1.0,969.1629955947136,1,0,1,0,0,1,False,False,True,False,False,False,True
14.0,1.7,5,5,2,2.0,2725.1184834123223,1,0,1,1,0,2,False,False,True,False,False,False,True
86.0,1.3,4,6,2,11.0,2454.625550660793,0,1,0,0,1,0,False,True,False,False,False,False,True
102.0,2.12,3,3,3,9.0,1852.0,0,0,0,0,0,0,False,False,False,True,False,False,True
61.0,3.9,3,4,3,33.0,1174.0,0,1,0,0,0,0,False,False,False,False,True,False,False
50.0,3.0,3,3,3,14.0,2295.1541850220265,0,1,0,0,0,1,False,False,True,False,False,False,True
61.0,2.2,3,3,2,4.0,1835.308056872038,0,0,0,0,0,0,False,True,False,False,False,False,False
102.0,1.35,3,3,3,5.0,1.9790441176470588,0,1,0,0,0,0,False,False,False,True,False,False,True
33.0,1.67,3,2,2,18.0,1979.857819905213,0,0,0,0,0,0,False,False,False,False,True,False,True
103.0,0.9,2,2,2,1.0,1189.4273127753304,0,0,0,0,0,0,False,False,False,True,False,True,False
113.0,2.37,4,4,3,20.0,2060.0,1,0,0,0,0,0,False,False,False,False,True,False,True
102.0,1.98,3,3,3,9.0,2369.668246445497,0,1,0,0,0,1,False,False,False,True,False,False,True
25.0,3.7,4,4,3,18.0,2488.1516587677725,0,1,0,0,0,1,False,False,True,False,False,True,False
111.0,4.67,4,4,3,8.0,3258.29383886256,0,0,0,0,0,0,False,False,False,False,True,True,False
79.0,1.29,2,2,3,4.0,1385.022026431718,0,0,0,0,0,0,False,True,False,False,False,True,False
48.0,3.65,3,3,3,9.0,2395.0,0,0,0,0,1,1,False,False,False,True,False,False,False
56.0,1.7,3,3,3,4.0,2200.0,1,0,0,0,0,0,False,False,False,False,False,True,False
65.0,6.15,3,5,3,1.0,4554.502369668247,0,1,0,0,0,2,False,False,False,True,False,True,False
1.0,1.4,3,3,3,6.0,1568.2819383259912,0,0,0,0,0,2,False,False,True,False,False,False,True
84.0,1.48,3,3,2,1.0,1.9790441176470588,0,1,0,1,0,1,False,True,False,False,False,False,True
67.0,3.49,3,3,3,19.0,2905.21327014218,0,1,0,0,0,0,False,False,False,True,False,False,True
62.0,2.15,2,2,3,31.0,1786.7298578199052,0,0,0,0,0,0,False,False,False,False,True,False,True
43.0,2.0,3,3,2,5.0,1239.647577092511,0,0,0,0,0,0,False,False,False,False,False,False,True
48.0,0.54,2,1,3,1.0,882.7014218009479,0,0,0,0,0,0,False,True,False,False,False,False,True
9.0,1.25,4,3,3,1.0,2139.8104265402844,0,1,0,0,0,1,False,False,True,False,False,True,False
85.0,1.05,2,2,1,15.0,97.0,0,0,0,0,0,0,False,False,False,False,True,True,False
77.0,1.25,3,4,3,1.0,1718.0094786729858,0,1,0,0,0,1,False,False,False,True,False,False,True
28.0,1.0,1,1,1,1.0,969.1629955947136,1,0,1,0,0,1,False,False,True,False,False,False,True
14.0,1.7,5,5,2,2.0,2725.1184834123223,1,0,1,1,0,2,False,False,True,False,False,False,True
86.0,1.3,4,6,2,11.0,2454.625550660793,0,1,0,0,1,0,False,True,False,False,False,False,True
102.0,2.12,3,3,3,9.0,1852.0,0,0,0,0,0,0,False,False,False,True,False,False,True
50.0,3.0,3,3,3,14.0,2295.1541850220265,0,1,0,0,0,1,False,False,True,False,False,False,True
102.0,1.35,3,3,3,5.0,1.9790441176470588,0,1,0,0,0,0,False,False,False,True,False,False,True
103.0,0.9,2,2,2,1.0,1189.4273127753304,0,0,0,0,0,0,False,False,False,True,False,True,False
102.0,1.98,3,3,3,9.0,2369.668246445497,0,1,0,0,0,1,False,False,False,True,False,False,True
25.0,3.7,4,4,3,18.0,2488.1516587677725,0,1,0,0,0,1,False,False,True,False,False,True,False
79.0,1.29,2,2,3,4.0,1385.022026431718,0,0,0,0,0,0,False,True,False,False,False,True,False
53.0,5.6,3,3,3,1.0,2548.0176211453745,0,0,0,0,0,0,False,False,False,False,True,True,False
92.0,1.25,4,4,3,20.0,1888.1057268722464,0,1,0,0,0,0,False,False,False,True,False,False,True
70.0,1.27,2,2,3,24.0,1545.0236966824646,0,0,0,0,1,1,False,False,False,True,False,False,True
108.0,1.36,3,2,3,2.0,1.9790441176470588,1,1,0,0,0,1,False,False,False,True,False,False,True
37.0,1.0,3,3,3,4.0,1250.0,0,0,0,0,0,0,False,False,False,False,True,True,False
48.0,4.25,4,5,3,14.0,4011.453744493392,1,0,0,0,0,1,False,False,False,False,False,False,True
83.0,1.8,3,3,3,9.0,1674.0088105726873,0,0,0,0,0,0,False,False,False,True,False,True,False
71.0,1.25,3,4,2,14.0,1535.6828193832598,1,1,1,0,1,2,False,False,False,True,False,False,True
48.0,0.27,2,2,1,4.0,542.4036338862559,0,0,0,0,1,1,False,False,False,True,False,True,False
59.0,5.5,3,3,1,26.0,2665.1982378854627,0,1,0,0,0,0,False,False,False,False,True,True,False
92.0,0.85,3,3,3,2.0,1753.3039647577093,0,0,0,0,0,0,False,False,False,True,False,False,True
33.0,1.07,2,2,2,14.0,1220.264317180617,0,0,0,0,0,0,False,False,False,False,True,False,True
67.0,0.95,1,1,1,17.0,826.0,0,0,0,0,0,0,False,False,False,True,False,True,False
108.0,0.87,2,3,3,2.0,978.23,0,1,0,0,0,1,False,False,False,True,False,False,True
108.0,4.1,4,5,3,25.0,2343.0,1,1,0,0,0,2,False,True,False,False,False,False,True
33.0,1.27,2,2,3,9.0,1218.5022026431718,0,0,0,0,0,0,False,False,False,False,True,True,False
61.0,1.47,2,2,2,4.0,1362.5592417061612,1,0,0,0,0,0,False,False,False,False,True,True,False
66.0,3.45,3,4,3,6.0,2000.0,0,1,0,0,0,1,False,False,False,True,False,False,True
1.0,1.18,2,2,3,5.0,1378.8546255506608,1,0,0,0,0,0,False,False,True,False,False,False,True
1.0,1.55,3,4,3,4.0,1691.6299559471363,0,1,0,0,0,0,False,False,True,False,False,False,True
67.0,3.39,3,4,3,14.0,2100.0,0,1,0,0,0,1,False,False,False,True,False,True,False
86.0,1.54,3,3,3,15.0,1780.0,0,1,0,0,0,0,False,False,False,True,False,False,False
102.0,1.42,3,3,3,7.0,1.9790441176470588,0,1,0,0,0,0,False,False,False,True,False,False,True
30.0,1.3,3,3,2,2.0,1.9790441176470588,0,0,0,0,0,0,False,False,True,False,False,True,False
28.0,2.25,3,3,2,16.0,1700.0,0,1,0,0,0,0,False,False,True,False,False,False,True
67.0,3.5,3,4,3,24.0,2490.0,0,1,1,0,0,1,False,False,False,True,False,False,True
22.0,4.8,4,6,3,10.0,2962.085308056872,0,1,1,0,0,2,False,True,False,False,False,True,False
92.0,0.78,2,2,2,2.0,1054.625550660793,0,0,0,0,0,1,False,True,False,False,False,True,False
9.0,0.88,3,3,2,2.0,1.9790441176470588,0,0,0,0,0,1,False,False,True,False,False,True,False
102.0,2.6,3,3,3,2.0,2288.986784140969,1,1,0,1,0,0,False,False,False,True,False,False,True
25.0,3.4,4,4,3,1.0,2926.5402843601896,0,1,0,0,0,0,False,False,True,False,False,True,False
108.0,2.9,3,4,2,8.0,2003.0,0,0,0,0,0,0,False,True,False,False,False,False,True
108.0,0.7,2,2,2,12.0,1325.9911894273127,0,0,0,0,0,0,False,False,False,False,False,False,True
86.0,1.5,3,3,3,18.0,1780.0,1,0,0,0,0,0,False,False,False,True,False,False,False
61.0,1.28,3,3,3,1.0,1587.6777251184835,0,0,0,0,0,1,False,False,False,True,False,True,False
113.0,2.51,3,3,3,2.0,1696.0,1,0,0,0,0,0,False,False,False,False,True,True,False
24.0,6.5,4,5,3,3.0,4146.919431279621,0,1,0,0,0,2,False,True,False,False,False,True,False
62.0,3.63,3,3,1,11.0,2962.085308056872,0,1,0,1,0,0,False,False,True,False,False,False,True
79.0,1.85,3,3,3,7.0,1650.0,0,1,0,0,0,0,False,True,False,False,False,False,True
103.0,2.45,4,6,3,5.0,2533.0396475770926,0,1,0,0,0,0,False,False,False,True,False,True,False
85.0,1.38,3,4,2,6.0,1616.0,0,1,0,0,0,0,False,False,False,True,False,False,True
61.0,5.9,4,4,3,19.0,4713.656387665198,1,1,1,1,0,1,False,True,False,False,False,False,False
82.0,3.0,4,6,3,25.0,4308.370044052864,0,1,1,0,0,1,False,False,False,True,False,False,True
1.0,2.01,4,4,3,10.0,2085.308056872038,0,0,0,0,0,2,False,False,False,False,False,True,False
38.0,2.1,4,4,3,10.0,2084.123222748816,0,0,0,0,0,2,False,False,True,False,False,True,False
24.0,4.25,3,4,3,3.0,3200.0,0,1,0,1,0,1,False,False,True,False,False,False,True
49.0,2.55,3,4,3,8.0,2060.0,1,0,0,0,0,1,False,False,False,True,False,True,False
52.0,2.0,4,3,3,5.0,1.9790441176470588,0,1,0,0,0,2,False,False,False,False,False,False,True
50.0,3.25,3,4,3,4.0,3005.9241706161138,0,1,0,0,0,1,False,False,True,False,False,False,True
102.0,1.6,3,3,3,1.0,1488.1057268722466,0,0,0,0,0,0,False,True,False,False,False,True,False
1.0,1.5,3,4,3,10.0,1691.6299559471363,0,1,0,0,0,0,False,False,False,False,False,False,True
108.0,3.75,3,3,2,16.0,2064.31718061674,0,1,0,0,0,0,False,True,False,False,False,False,True
1.0,0.95,2,2,3,10.0,1677.7251184834124,0,0,0,0,0,1,False,False,True,False,False,False,True
15.0,1.4,4,3,3,3.0,1540.2843601895736,0,0,0,0,0,1,False,False,True,False,False,False,True
86.0,1.56,3,4,3,17.0,1580.0,0,0,0,1,0,0,False,False,False,True,False,False,False
102.0,1.35,3,3,3,9.0,1.9790441176470588,0,1,0,0,0,0,False,False,False,True,False,False,True
102.0,1.4,2,2,2,11.0,1.9790441176470588,0,0,0,0,0,1,False,True,False,False,False,True,False
28.0,2.26,3,3,2,19.0,1700.0,0,1,0,0,0,0,False,False,True,False,False,False,False
33.0,1.2,2,2,2,0.0,1492.0,1,0,0,0,0,0,False,True,False,False,False,False,True
37.0,2.08,4,4,3,0.0,2152.4229074889868,1,1,1,0,0,0,False,True,False,False,False,False,True
85.0,1.75,3,4,3,8.0,2121.5859030837005,0,1,0,0,0,0,False,False,False,True,False,True,False
67.0,2.99,3,3,3,4.0,2200.0,0,1,0,0,0,1,False,False,False,True,False,True,False
62.0,2.1,2,2,2,30.0,1328.8437603524228,0,1,0,0,0,0,False,True,False,False,False,False,True
67.0,2.87,3,3,3,16.0,2411.0,0,1,0,0,0,1,False,False,False,True,False,False,False
28.0,2.35,3,3,2,18.0,1565.6387665198238,0,1,0,0,0,0,False,False,True,False,False,False,True
24.0,3.0,3,4,3,2.0,2962.085308056872,0,0,0,0,0,0,False,False,False,False,False,True,False
24.0,6.0,4,6,3,7.0,5213.270142180095,0,0,0,0,0,0,False,False,False,False,False,True,False
65.0,2.35,3,3,3,2.0,1650.0,1,1,0,0,0,0,False,False,False,True,False,False,False
103.0,1.9,3,4,3,10.0,3962.085308056872,1,1,1,0,1,1,False,False,False,True,False,True,False
85.0,0.72,3,3,2,9.0,1350.0,0,0,0,0,1,0,False,False,False,False,False,True,False
1.0,0.65,3,2,3,6.0,1808.056872037915,0,0,0,0,0,0,False,False,False,False,False,True,False
81.0,2.34,3,4,3,14.0,1760.0,0,1,0,0,0,2,False,False,False,True,False,False,False
113.0,2.57,4,5,3,25.0,2060.0,1,0,0,0,0,1,False,False,False,False,True,False,True
37.0,1.71,3,3,3,7.0,2191.0,1,0,0,0,0,0,False,False,False,True,False,True,False
110.0,3.79,5,5,3,4.0,3374.4493392070485,0,1,0,0,1,0,False,False,False,True,False,False,True
56.0,2.05,4,4,3,7.0,2600.0,0,0,0,1,0,1,False,False,True,False,False,False,True
65.0,5.2,3,3,3,18.0,2624.669603524229,1,1,0,0,0,1,False,False,False,True,False,False,True
66.0,3.2,3,3,3,12.0,1800.0,1,1,1,1,0,1,False,False,False,True,False,False,True
30.0,0.69,2,2,1,3.0,872.2466960352423,0,0,0,0,0,0,False,False,True,False,False,False,True
112.0,3.75,3,3,2,21.0,2225.56,0,1,0,0,0,1,False,False,False,True,False,False,False
112.0,3.65,3,4,3,14.0,2225.56,0,1,0,0,0,1,False,False,False,True,False,False,False
112.0,5.49,4,5,3,5.0,3655.35,0,1,0,0,0,1,False,False,False,True,False,False,False
84.0,1.05,4,4,3,3.0,1845.8149779735684,1,0,0,0,0,0,False,True,False,False,False,False,True
108.0,3.35,3,4,2,19.0,2525.0,0,0,0,0,0,0,False,True,False,False,False,False,True
47.0,2.4,3,3,3,10.0,1837.8854625550664,0,1,0,0,0,1,False,False,False,False,False,False,True
56.0,1.71,3,3,3,5.0,2251.0,0,1,0,0,0,1,False,False,False,False,False,False,True
106.0,6.3,5,6,3,10.0,4095.0,0,0,0,0,0,1,False,False,False,False,True,False,True
109.0,2.2,3,3,2,7.0,2746.445497630332,0,1,0,0,0,1,False,False,False,False,False,False,True
110.0,3.25,4,4,3,11.0,2995.594713656388,0,1,0,0,1,0,False,False,False,True,False,False,True
48.0,11.25,4,5,3,2.0,4715.639810426541,0,1,1,0,0,0,False,False,False,True,False,True,False
33.0,3.3,3,3,3,2.0,2843.6018957345973,1,1,1,1,0,0,False,False,False,False,True,False,True
1.0,1.51,3,4,3,7.0,1691.6299559471363,0,1,0,0,0,1,False,False,False,False,False,False,True
102.0,1.38,3,3,3,6.0,1.9790441176470588,0,1,0,0,0,1,False,False,False,True,False,False,True
66.0,4.6,3,3,3,11.0,2500.0,1,1,1,1,0,1,False,False,False,True,False,False,True
102.0,1.4,3,3,3,9.0,1.9790441176470588,0,1,0,0,0,0,False,False,False,True,False,True,False
65.0,3.5,4,4,3,4.0,1975.0,0,1,0,0,0,1,False,False,False,True,False,False,True
82.0,0.99,3,4,2,14.0,1577.092511013216,0,1,0,0,0,0,False,True,False,False,False,False,True
65.0,2.65,3,3,3,5.0,1650.0,1,1,0,0,0,0,False,False,False,True,False,True,False
45.0,2.4,3,3,2,1.0,190.30837004405285,0,1,0,0,0,1,False,True,False,False,False,True,False
109.0,1.65,3,3,3,16.0,1894.273127753304,0,1,0,0,0,1,False,False,False,True,False,True,False
9.0,1.25,4,3,3,1.0,2139.8104265402844,0,1,0,0,0,0,False,False,True,False,False,True,False
62.0,4.0,3,3,3,18.0,2280.903602643172,0,1,0,0,0,1,False,True,False,False,False,True,False
83.0,1.8,3,3,3,6.0,1.9790441176470588,0,1,0,0,0,1,False,False,False,True,False,False,True
91.0,1.75,4,3,3,8.0,1.9790441176470588,1,1,1,1,0,0,False,False,False,True,False,False,True
65.0,2.35,3,3,2,4.0,1650.0,1,1,0,0,0,0,False,False,False,True,False,False,False
62.0,7.15,4,5,3,7.0,3821.145374449339,1,1,0,1,0,1,False,False,False,True,False,False,False
77.0,1.64,4,3,3,9.0,1718.0616740088103,0,1,0,0,0,0,False,False,False,True,False,False,True
65.0,2.8,3,3,2,3.0,1650.0,0,1,0,0,0,0,False,False,False,True,False,False,True
54.0,6.75,4,6,3,11.0,2455.0,0,1,0,0,0,1,False,False,False,False,False,False,True
67.0,3.5,3,4,3,17.0,2400.0,0,1,0,1,0,1,False,False,False,True,False,False,False
65.0,4.6,3,3,3,7.0,2034.36018957346,1,1,1,1,0,0,False,True,False,False,False,False,True
74.0,2.25,3,3,3,5.0,1900.0,1,0,0,0,0,0,False,False,False,True,False,False,False
82.0,2.2,3,3,3,16.0,1843.171806167401,0,1,0,0,0,2,False,False,False,True,False,False,False
82.0,2.85,4,4,3,2.0,2606.0,0,1,0,0,0,2,False,True,False,False,False,False,False
90.0,1.76,4,4,3,8.0,2020.0,0,0,0,0,0,1,False,False,False,True,False,False,True
106.0,1.0,2,2,3,2.0,940.0,0,0,0,0,0,1,False,True,False,False,False,True,False
61.0,3.6,4,4,3,3.0,2511.8942731277534,0,1,0,0,0,1,False,False,False,False,False,False,True
85.0,1.78,3,4,3,6.0,2121.5859030837005,0,0,0,1,0,0,False,True,False,False,False,False,True
71.0,0.98,3,3,3,0.0,1427.3127753303966,1,0,0,0,0,0,False,False,False,False,False,False,True
60.0,2.82,3,3,3,2.0,2400.0,0,1,0,0,0,1,False,False,False,True,False,False,False
72.0,3.21,3,4,3,15.0,2140.0,0,1,0,0,0,1,False,False,False,True,False,False,False
113.0,1.9,3,2,2,10.0,1.9790441176470588,0,0,1,0,0,1,False,False,False,True,False,False,False
90.0,1.19,3,3,2,11.0,1520.704845814978,0,0,0,0,1,0,False,False,False,True,False,False,True
81.0,1.35,3,3,3,10.0,1.9790441176470588,0,0,0,1,0,1,False,False,False,False,False,False,True
69.0,1.8,4,5,3,4.0,2200.0,0,1,0,0,0,0,False,False,False,True,False,False,False
103.0,1.35,3,3,3,3.0,1577.092511013216,1,0,0,0,0,1,False,False,False,True,False,False,False
109.0,1.7,3,3,3,9.0,2242.2907488986784,0,1,0,0,0,0,False,False,False,True,False,False,False
82.0,1.6,4,5,3,8.0,2136.5638766519824,0,1,0,0,0,0,False,False,False,True,False,False,True
60.0,2.65,3,4,3,7.0,2037.0,0,1,0,0,0,1,False,False,False,False,False,False,False
85.0,0.55,2,2,2,5.0,1050.0,0,0,0,0,1,0,False,False,False,True,False,False,False
102.0,1.4,3,3,3,7.0,1.9790441176470588,0,1,0,0,0,0,False,False,False,True,False,False,True
1.0,1.26,2,2,3,7.0,1378.8546255506608,1,0,0,0,0,0,False,False,False,False,False,False,True
107.0,1.7,4,5,3,9.0,2438.7665198237887,0,1,0,0,0,0,False,False,False,True,False,False,True
22.0,4.1,3,3,3,2.0,1459.0,0,0,0,0,0,2,False,True,False,False,False,False,True
103.0,1.01,2,2,3,5.0,1.9790441176470588,0,0,0,1,0,1,False,False,False,True,False,False,False
99.0,1.45,3,5,3,11.0,1759.4713656387664,0,1,0,0,1,1,False,False,False,True,False,True,False
48.0,1.6,3,3,3,8.0,1895.0,0,0,0,0,1,1,False,False,True,False,False,True,False
66.0,2.99,3,3,3,7.0,2000.0,0,1,0,0,0,1,False,False,False,True,False,True,False
102.0,1.9,3,4,3,20.0,1711.0132158590309,0,1,0,0,0,0,False,False,False,True,False,False,False
65.0,1.75,3,3,3,10.0,1.9790441176470588,0,1,0,0,0,1,False,False,False,True,False,False,True
90.0,1.3,3,3,3,7.0,1700.0,0,0,0,0,0,0,False,False,False,True,False,False,True
67.0,2.95,3,3,3,10.0,2411.0,0,1,0,0,0,1,False,False,False,True,False,False,False
67.0,3.4,3,4,3,16.0,2358.0,0,1,0,0,0,1,False,False,False,True,False,False,False
67.0,3.32,3,4,3,8.0,2358.0,0,1,0,0,0,1,False,True,False,False,False,False,False
1.0,0.95,2,2,3,1.0,1246.6960352422907,0,0,0,0,0,1,False,False,False,False,False,False,True
74.0,1.55,2,2,3,18.0,1300.0,0,0,0,0,1,0,False,False,False,True,False,False,True
74.0,1.54,2,2,3,15.0,1200.0,0,0,0,0,1,0,False,False,False,True,False,False,True
74.0,2.45,3,3,3,25.0,1800.0,1,0,0,0,0,0,False,False,False,True,False,False,True
104.0,2.6,3,4,3,5.0,1715.0,1,1,0,0,0,0,False,False,False,True,False,False,True
85.0,1.83,3,4,3,9.0,1925.0,0,0,0,0,0,0,False,False,False,True,False,True,False
85.0,1.09,2,2,3,5.0,1475.0,0,0,0,0,0,0,False,False,False,True,False,True,False
85.0,1.87,3,4,3,7.0,2225.0,0,0,0,0,0,0,False,False,False,True,False,True,False
85.0,1.05,2,2,3,7.0,1472.2466960352422,0,0,0,1,0,0,False,False,False,True,False,False,True
85.0,1.77,3,4,3,7.0,2121.5859030837005,0,0,0,1,0,0,False,True,False,False,False,False,True
74.0,2.2,3,3,3,12.0,1777.9735682819382,1,0,0,0,0,1,False,True,False,False,False,True,False
2.0,0.6,1,1,1,5.0,647.5770925110132,0,0,0,0,0,1,False,False,False,False,False,False,True
47.0,1.8,4,4,3,4.0,1.9790441176470588,0,0,0,1,0,1,False,False,False,False,False,False,True
1.0,0.64,3,2,3,6.0,1808.056872037915,0,0,0,0,0,0,False,False,True,False,False,False,True
1.0,0.75,3,3,3,3.0,1863.4361233480176,0,1,0,0,0,0,False,False,False,False,False,True,False
65.0,4.95,3,3,3,10.0,2741.850220264317,0,1,0,0,0,1,False,False,False,True,False,False,True
112.0,4.25,3,5,2,15.0,3000.0,0,1,1,0,0,0,False,False,False,True,False,False,True
112.0,5.31,4,6,3,15.0,3573.33,0,1,1,0,0,0,False,False,False,True,False,False,True
102.0,1.4,3,3,3,10.0,1300.0,0,1,0,0,0,0,False,False,False,True,False,True,False
112.0,2.8,2,3,2,9.0,2441.0,1,1,0,0,0,0,False,False,False,True,False,False,True
110.0,4.1,5,5,2,10.0,3500.0,0,1,0,0,0,0,False,False,False,True,False,False,False
110.0,3.4,4,5,3,10.0,3000.0,0,1,0,0,0,0,False,False,False,True,False,False,False
60.0,3.05,3,3,3,9.0,2300.0,0,1,0,0,0,1,False,False,False,True,False,False,False
72.0,4.25,4,4,3,0.0,2863.4361233480176,0,1,0,0,0,1,False,False,False,True,False,False,False
82.0,1.16,3,3,3,1.0,1966.8246445497632,0,1,1,1,0,1,False,False,False,True,False,False,False
51.0,3.55,5,6,3,11.0,5200.0,1,1,1,1,0,1,False,False,False,False,False,False,False
102.0,1.8,3,4,3,17.0,1664.3171806167402,0,1,0,0,0,0,False,False,False,True,False,True,False
102.0,1.75,3,3,3,1.0,1.9790441176470588,0,0,0,0,0,0,False,False,False,True,False,True,False
102.0,1.2,2,2,3,0.0,1.9790441176470588,0,0,0,0,0,0,False,False,False,True,False,True,False
102.0,1.52,3,3,3,7.0,1.9790441176470588,0,1,0,0,0,1,False,False,False,True,False,False,True
56.0,1.55,3,3,3,5.0,1900.0,0,1,1,0,0,1,False,False,False,False,False,False,True
81.0,2.4,3,3,3,12.0,1650.0,0,1,0,0,0,2,False,False,False,True,False,True,False
81.0,2.35,3,3,3,14.0,1550.0,1,1,1,0,1,2,False,False,False,True,False,True,False
81.0,2.28,3,3,3,14.0,1750.0,0,1,0,0,0,2,False,False,False,True,False,True,False
