property_type,sector,price,area,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,pooja room,store room,others,furnishing_type,luxury_score
flat,70.0,1.6,1575.0,3,3,3,2.0,New Property,1866.1137440758291,0,1,0,0,1,2,77
flat,61.0,2.1,1527.0,3,2,3,3.0,Under Construction,1.9790441176470588,0,0,0,0,0,2,146
flat,1.0,0.9,2467.0,4,4,3,7.0,Moderately Old,2173.568281938326,0,0,0,0,0,2,0
flat,79.0,1.1,1415.0,2,2,3,4.0,New Property,1190.308370044053,0,0,0,0,0,0,49
flat,99.0,0.92,1365.0,2,2,3,22.0,Under Construction,1202.6431718061674,0,0,0,0,0,2,56
flat,92.0,0.7,1260.0,3,3,2,14.0,Under Construction,140.0,0,0,0,0,0,2,38
flat,70.0,0.99,1565.0,3,4,2,11.0,Under Construction,1378.8546255506608,0,0,0,0,0,2,0
flat,79.0,0.71,1171.0,2,2,3,17.0,New Property,1.9790441176470588,0,0,0,0,1,2,53
flat,103.0,0.88,1369.0,2,2,3,3.0,New Property,1199.1189427312777,0,0,0,0,0,2,52
flat,69.0,0.91,1326.0,3,2,2,12.0,Moderately Old,1571.090047393365,0,0,0,0,0,2,43
flat,82.0,1.25,1960.0,3,4,3,8.0,Under Construction,1726.8722466960353,0,0,0,0,0,2,0
flat,47.0,1.05,997.0,2,2,2,3.0,Relatively New,1181.2796208530806,0,0,0,0,0,0,34
flat,37.0,0.66,1310.0,2,2,3,14.0,Relatively New,1310.0,0,0,0,0,0,2,0
flat,113.0,1.83,1310.0,2,2,0,7.0,New Property,1310.0,0,0,0,0,0,2,0
flat,70.0,0.53,1104.0,2,2,2,9.0,Under Construction,964.7577092511012,0,0,0,0,1,2,24
flat,37.0,0.8,1380.0,2,2,3,2.0,Relatively New,1300.0,0,0,0,0,0,2,78
flat,89.0,1.71,1425.0,3,2,0,3.0,New Property,1423.0,0,0,0,0,0,2,0
flat,83.0,0.65,700.0,1,1,0,6.0,Relatively New,700.0,0,0,0,0,0,2,0
flat,99.0,1.3,1997.0,3,3,0,16.0,Relatively New,1997.0,0,0,0,0,0,2,0
flat,92.0,0.82,1523.0,3,3,3,12.0,Relatively New,1523.0,0,0,0,0,0,2,0
flat,54.0,5.7,1382.0,3,3,3,1.0,Moderately Old,1382.0,0,0,0,0,0,2,0
flat,63.0,0.88,804.0,1,1,2,4.0,New Property,804.0,0,0,0,0,0,2,0
flat,110.0,4.0,4061.0,4,4,3,17.0,New Property,3350.0,0,0,0,0,0,2,0
flat,85.0,1.93,2390.0,3,4,3,7.0,Relatively New,2400.0,0,1,0,0,0,2,174
flat,113.0,3.45,2600.0,4,4,3,11.0,Under Construction,2290.748898678414,1,1,0,0,0,0,156
flat,56.0,1.7,2200.0,3,3,3,4.0,Moderately Old,2200.0,1,0,0,0,0,2,49
flat,65.0,6.15,3844.0,3,5,3,1.0,Relatively New,4554.502369668247,0,1,0,0,0,1,49
flat,1.0,1.4,1780.0,3,3,3,6.0,Old Property,1568.2819383259912,0,0,0,0,0,1,107
flat,84.0,1.48,2000.0,3,3,2,1.0,New Property,1.9790441176470588,0,1,0,1,0,0,139
flat,33.0,3.25,4328.0,4,4,3,17.0,Old Property,5127.962085308057,0,1,0,0,0,0,130
flat,45.0,1.49,1750.0,3,2,3,1.0,Old Property,2073.4597156398104,0,0,0,0,0,0,68
flat,11.0,0.3,652.0,2,2,2,16.0,Relatively New,901.658767772512,0,0,0,0,0,2,0
flat,67.0,3.49,2685.0,3,3,3,19.0,Relatively New,2905.21327014218,0,1,0,0,0,2,103
flat,62.0,2.15,1508.0,2,2,3,31.0,Under Construction,1786.7298578199052,0,0,0,0,0,2,101
flat,33.0,1.4,1500.0,2,2,3,14.0,Under Construction,1.9790441176470588,0,0,0,0,0,2,67
flat,43.0,2.0,1407.0,3,3,2,5.0,Moderately Old,1239.647577092511,0,0,0,0,0,2,65
flat,61.0,2.3,1630.0,3,3,2,2.0,Under Construction,1436.123348017621,1,0,0,0,0,2,79
flat,48.0,0.54,745.0,2,1,3,1.0,New Property,882.7014218009479,0,0,0,0,0,2,65
flat,9.0,1.25,1806.0,4,3,3,1.0,Old Property,2139.8104265402844,0,1,0,0,0,0,12
flat,85.0,1.05,990.0,2,2,1,15.0,Under Construction,97.0,0,0,0,0,0,2,45
flat,77.0,1.25,1450.0,3,4,3,1.0,Relatively New,1718.0094786729858,0,1,0,0,0,0,104
flat,28.0,1.0,1100.0,1,1,1,1.0,Old Property,969.1629955947136,1,0,1,0,0,0,80
flat,14.0,1.7,2300.0,5,5,2,2.0,Old Property,2725.1184834123223,1,0,1,1,0,1,71
flat,86.0,1.3,2786.0,4,6,2,11.0,New Property,2454.625550660793,0,1,0,0,1,2,86
flat,102.0,2.12,1250.0,3,3,3,9.0,Relatively New,1852.0,0,0,0,0,0,2,72
flat,61.0,3.9,1174.0,3,4,3,33.0,Under Construction,1174.0,0,1,0,0,0,2,158
flat,50.0,3.0,2605.0,3,3,3,14.0,Old Property,2295.1541850220265,0,1,0,0,0,0,121
flat,61.0,2.2,1549.0,3,3,2,4.0,New Property,1835.308056872038,0,0,0,0,0,2,152
flat,102.0,1.35,1650.0,3,3,3,5.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,119
flat,33.0,1.67,1590.0,3,2,2,18.0,Under Construction,1979.857819905213,0,0,0,0,0,2,67
flat,103.0,0.9,1350.0,2,2,2,1.0,Relatively New,1189.4273127753304,0,0,0,0,0,2,44
flat,113.0,2.37,2061.0,4,4,3,20.0,Under Construction,2060.0,1,0,0,0,0,2,143
flat,102.0,1.98,2000.0,3,3,3,9.0,Relatively New,2369.668246445497,0,1,0,0,0,0,72
flat,25.0,3.7,2100.0,4,4,3,18.0,Old Property,2488.1516587677725,0,1,0,0,0,0,26
flat,111.0,4.67,2747.0,4,4,3,8.0,Under Construction,3258.29383886256,0,0,0,0,0,2,0
flat,79.0,1.29,1572.0,2,2,3,4.0,New Property,1385.022026431718,0,0,0,0,0,2,0
flat,48.0,3.65,2395.0,3,3,3,9.0,Relatively New,2395.0,0,0,0,0,1,0,157
flat,56.0,1.7,2200.0,3,3,3,4.0,Moderately Old,2200.0,1,0,0,0,0,2,49
flat,65.0,6.15,3844.0,3,5,3,1.0,Relatively New,4554.502369668247,0,1,0,0,0,1,49
flat,1.0,1.4,1780.0,3,3,3,6.0,Old Property,1568.2819383259912,0,0,0,0,0,1,107
flat,84.0,1.48,2000.0,3,3,2,1.0,New Property,1.9790441176470588,0,1,0,1,0,0,139
flat,67.0,3.49,2685.0,3,3,3,19.0,Relatively New,2905.21327014218,0,1,0,0,0,2,103
flat,62.0,2.15,1508.0,2,2,3,31.0,Under Construction,1786.7298578199052,0,0,0,0,0,2,101
flat,43.0,2.0,1407.0,3,3,2,5.0,Moderately Old,1239.647577092511,0,0,0,0,0,2,65
flat,48.0,0.54,745.0,2,1,3,1.0,New Property,882.7014218009479,0,0,0,0,0,2,65
flat,9.0,1.25,1806.0,4,3,3,1.0,Old Property,2139.8104265402844,0,1,0,0,0,0,12
flat,85.0,1.05,990.0,2,2,1,15.0,Under Construction,97.0,0,0,0,0,0,2,45
flat,77.0,1.25,1450.0,3,4,3,1.0,Relatively New,1718.0094786729858,0,1,0,0,0,0,104
flat,28.0,1.0,1100.0,1,1,1,1.0,Old Property,969.1629955947136,1,0,1,0,0,0,80
flat,14.0,1.7,2300.0,5,5,2,2.0,Old Property,2725.1184834123223,1,0,1,1,0,1,71
flat,86.0,1.3,2786.0,4,6,2,11.0,New Property,2454.625550660793,0,1,0,0,1,2,86
flat,102.0,2.12,1250.0,3,3,3,9.0,Relatively New,1852.0,0,0,0,0,0,2,72
flat,50.0,3.0,2605.0,3,3,3,14.0,Old Property,2295.1541850220265,0,1,0,0,0,0,121
flat,102.0,1.35,1650.0,3,3,3,5.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,119
flat,103.0,0.9,1350.0,2,2,2,1.0,Relatively New,1189.4273127753304,0,0,0,0,0,2,44
flat,102.0,1.98,2000.0,3,3,3,9.0,Relatively New,2369.668246445497,0,1,0,0,0,0,72
flat,25.0,3.7,2100.0,4,4,3,18.0,Old Property,2488.1516587677725,0,1,0,0,0,0,26
flat,79.0,1.29,1572.0,2,2,3,4.0,New Property,1385.022026431718,0,0,0,0,0,2,0
flat,53.0,5.6,2892.0,3,3,3,1.0,Under Construction,2548.0176211453745,0,0,0,0,0,2,42
flat,92.0,1.25,2143.0,4,4,3,20.0,Relatively New,1888.1057268722464,0,1,0,0,0,2,60
flat,70.0,1.27,1299.0,2,2,3,24.0,Relatively New,1545.0236966824646,0,0,0,0,1,0,113
flat,108.0,1.36,2079.0,3,2,3,2.0,Relatively New,1.9790441176470588,1,1,0,0,0,0,77
flat,37.0,1.0,1225.0,3,3,3,4.0,Under Construction,1250.0,0,0,0,0,0,2,49
flat,48.0,4.25,4553.0,4,5,3,14.0,Moderately Old,4011.453744493392,1,0,0,0,0,0,81
flat,83.0,1.8,1900.0,3,3,3,9.0,Relatively New,1674.0088105726873,0,0,0,0,0,2,0
flat,71.0,1.25,1895.0,3,4,2,14.0,Relatively New,1535.6828193832598,1,1,1,0,1,1,128
flat,48.0,0.27,458.0,2,2,1,4.0,Relatively New,542.4036338862559,0,0,0,0,1,0,35
flat,59.0,5.5,3025.0,3,3,1,26.0,Under Construction,2665.1982378854627,0,1,0,0,0,2,24
flat,92.0,0.85,1990.0,3,3,3,2.0,Relatively New,1753.3039647577093,0,0,0,0,0,2,100
flat,33.0,1.07,1385.0,2,2,2,14.0,Under Construction,1220.264317180617,0,0,0,0,0,2,68
flat,67.0,0.95,872.0,1,1,1,17.0,Relatively New,826.0,0,0,0,0,0,2,49
flat,108.0,0.87,734.0,2,3,3,2.0,Relatively New,978.23,0,1,0,0,0,0,123
flat,108.0,4.1,1752.0,4,5,3,25.0,New Property,2343.0,1,1,0,0,0,1,97
flat,33.0,1.27,1383.0,2,2,3,9.0,Under Construction,1218.5022026431718,0,0,0,0,0,2,38
flat,61.0,1.47,1150.0,2,2,2,4.0,Under Construction,1362.5592417061612,1,0,0,0,0,2,31
flat,66.0,3.45,2200.0,3,4,3,6.0,Relatively New,2000.0,0,1,0,0,0,0,95
flat,1.0,1.18,1565.0,2,2,3,5.0,Old Property,1378.8546255506608,1,0,0,0,0,2,76
flat,1.0,1.55,1920.0,3,4,3,4.0,Old Property,1691.6299559471363,0,1,0,0,0,2,84
flat,67.0,3.39,2358.0,3,4,3,14.0,Relatively New,2100.0,0,1,0,0,0,0,26
flat,86.0,1.54,1670.0,3,3,3,15.0,Relatively New,1780.0,0,1,0,0,0,2,174
flat,102.0,1.42,1650.0,3,3,3,7.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,128
flat,30.0,1.3,1300.0,3,3,2,2.0,Old Property,1.9790441176470588,0,0,0,0,0,2,19
flat,28.0,2.25,1550.0,3,3,2,16.0,Old Property,1700.0,0,1,0,0,0,2,89
flat,67.0,3.5,2400.0,3,4,3,24.0,Relatively New,2490.0,0,1,1,0,0,0,149
flat,22.0,4.8,2500.0,4,6,3,10.0,New Property,2962.085308056872,0,1,1,0,0,1,49
flat,92.0,0.78,969.0,2,2,2,2.0,New Property,1054.625550660793,0,0,0,0,0,0,47
flat,9.0,0.88,1800.0,3,3,2,2.0,Old Property,1.9790441176470588,0,0,0,0,0,0,31
flat,102.0,2.6,2598.0,3,3,3,2.0,Relatively New,2288.986784140969,1,1,0,1,0,2,118
flat,25.0,3.4,2470.0,4,4,3,1.0,Old Property,2926.5402843601896,0,1,0,0,0,2,26
flat,108.0,2.9,2003.0,3,4,2,8.0,New Property,2003.0,0,0,0,0,0,2,109
flat,108.0,0.7,1505.0,2,2,2,12.0,Moderately Old,1325.9911894273127,0,0,0,0,0,2,72
flat,86.0,1.5,1540.0,3,3,3,18.0,Relatively New,1780.0,1,0,0,0,0,2,174
flat,61.0,1.28,1340.0,3,3,3,1.0,Relatively New,1587.6777251184835,0,0,0,0,0,0,49
flat,113.0,2.51,1696.0,3,3,3,2.0,Under Construction,1696.0,1,0,0,0,0,2,49
flat,24.0,6.5,3500.0,4,5,3,3.0,New Property,4146.919431279621,0,1,0,0,0,1,42
flat,62.0,3.63,2503.0,3,3,1,11.0,Old Property,2962.085308056872,0,1,0,1,0,2,69
flat,79.0,1.85,2150.0,3,3,3,7.0,New Property,1650.0,0,1,0,0,0,2,53
flat,103.0,2.45,2875.0,4,6,3,5.0,Relatively New,2533.0396475770926,0,1,0,0,0,2,38
flat,85.0,1.38,2120.0,3,4,2,6.0,Relatively New,1616.0,0,1,0,0,0,2,76
flat,61.0,5.9,5350.0,4,4,3,19.0,New Property,4713.656387665198,1,1,1,1,0,0,160
flat,82.0,3.0,4891.0,4,6,3,25.0,Relatively New,4308.370044052864,0,1,1,0,0,0,119
flat,1.0,2.01,1759.0,4,4,3,10.0,Moderately Old,2085.308056872038,0,0,0,0,0,1,0
flat,38.0,2.1,1759.0,4,4,3,10.0,Old Property,2084.123222748816,0,0,0,0,0,1,22
flat,24.0,4.25,3200.0,3,4,3,3.0,Old Property,3200.0,0,1,0,1,0,0,131
flat,49.0,2.55,2070.0,3,4,3,8.0,Relatively New,2060.0,1,0,0,0,0,0,49
flat,52.0,2.0,2350.0,4,3,3,5.0,Moderately Old,1.9790441176470588,0,1,0,0,0,1,111
flat,50.0,3.25,2537.0,3,4,3,4.0,Old Property,3005.9241706161138,0,1,0,0,0,0,135
flat,102.0,1.6,2045.0,3,3,3,1.0,New Property,1488.1057268722466,0,0,0,0,0,2,49
flat,1.0,1.5,1917.0,3,4,3,10.0,Moderately Old,1691.6299559471363,0,1,0,0,0,2,93
flat,108.0,3.75,2510.0,3,3,2,16.0,New Property,2064.31718061674,0,1,0,0,0,2,77
flat,1.0,0.95,1416.0,2,2,3,10.0,Old Property,1677.7251184834124,0,0,0,0,0,0,88
flat,15.0,1.4,1300.0,4,3,3,3.0,Old Property,1540.2843601895736,0,0,0,0,0,0,81
flat,86.0,1.56,1929.0,3,4,3,17.0,Relatively New,1580.0,0,0,0,1,0,2,174
flat,102.0,1.35,1650.0,3,3,3,9.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,100
flat,102.0,1.4,1349.0,2,2,2,11.0,New Property,1.9790441176470588,0,0,0,0,0,0,49
flat,28.0,2.26,1650.0,3,3,2,19.0,Old Property,1700.0,0,1,0,0,0,2,158
flat,33.0,1.2,1492.0,2,2,2,0.0,New Property,1492.0,1,0,0,0,0,2,55
flat,37.0,2.08,2080.0,4,4,3,0.0,New Property,2152.4229074889868,1,1,1,0,0,2,121
flat,85.0,1.75,2408.0,3,4,3,8.0,Relatively New,2121.5859030837005,0,1,0,0,0,2,49
flat,67.0,2.99,2527.0,3,3,3,4.0,Relatively New,2200.0,0,1,0,0,0,0,37
flat,62.0,2.1,1473.0,2,2,2,30.0,New Property,1328.8437603524228,0,1,0,0,0,2,52
flat,67.0,2.87,2411.0,3,3,3,16.0,Relatively New,2411.0,0,1,0,0,0,0,174
flat,28.0,2.35,1777.0,3,3,2,18.0,Old Property,1565.6387665198238,0,1,0,0,0,2,120
flat,24.0,3.0,2500.0,3,4,3,2.0,Moderately Old,2962.085308056872,0,0,0,0,0,2,0
flat,24.0,6.0,4400.0,4,6,3,7.0,Moderately Old,5213.270142180095,0,0,0,0,0,2,0
flat,65.0,2.35,1650.0,3,3,3,2.0,Relatively New,1650.0,1,1,0,0,0,2,158
flat,103.0,1.9,3344.0,3,4,3,10.0,Relatively New,3962.085308056872,1,1,1,0,1,0,49
flat,85.0,0.72,1475.0,3,3,2,9.0,Moderately Old,1350.0,0,0,0,0,1,2,49
flat,1.0,0.65,1526.0,3,2,3,6.0,Moderately Old,1808.056872037915,0,0,0,0,0,2,5
flat,81.0,2.34,2092.0,3,4,3,14.0,Relatively New,1760.0,0,1,0,0,0,1,174
flat,113.0,2.57,1650.0,4,5,3,25.0,Under Construction,2060.0,1,0,0,0,0,0,79
flat,37.0,1.71,2191.0,3,3,3,7.0,Relatively New,2191.0,1,0,0,0,0,2,38
flat,110.0,3.79,3830.0,5,5,3,4.0,Relatively New,3374.4493392070485,0,1,0,0,1,2,125
flat,56.0,2.05,2600.0,4,4,3,7.0,Old Property,2600.0,0,0,0,1,0,0,120
flat,65.0,5.2,2979.0,3,3,3,18.0,Relatively New,2624.669603524229,1,1,0,0,0,0,76
flat,66.0,3.2,1800.0,3,3,3,12.0,Relatively New,1800.0,1,1,1,1,0,0,117
flat,30.0,0.69,949.0,2,2,1,3.0,Old Property,872.2466960352423,0,0,0,0,0,2,65
flat,112.0,3.75,2802.0,3,3,2,21.0,Relatively New,2225.56,0,1,0,0,0,0,159
flat,112.0,3.65,2965.0,3,4,3,14.0,Relatively New,2225.56,0,1,0,0,0,0,150
flat,112.0,5.49,4739.0,4,5,3,5.0,Relatively New,3655.35,0,1,0,0,0,0,168
flat,84.0,1.05,2095.0,4,4,3,3.0,New Property,1845.8149779735684,1,0,0,0,0,2,66
flat,108.0,3.35,2525.0,3,4,2,19.0,New Property,2525.0,0,0,0,0,0,2,102
flat,47.0,2.4,2086.0,3,3,3,10.0,Moderately Old,1837.8854625550664,0,1,0,0,0,0,120
flat,56.0,1.71,2250.0,3,3,3,5.0,Moderately Old,2251.0,0,1,0,0,0,0,118
flat,106.0,6.3,4095.0,5,6,3,10.0,Under Construction,4095.0,0,0,0,0,0,0,62
flat,109.0,2.2,2318.0,3,3,2,7.0,Moderately Old,2746.445497630332,0,1,0,0,0,0,111
flat,110.0,3.25,3400.0,4,4,3,11.0,Relatively New,2995.594713656388,0,1,0,0,1,2,125
flat,48.0,11.25,3980.0,4,5,3,2.0,Relatively New,4715.639810426541,0,1,1,0,0,2,45
flat,33.0,3.3,2400.0,3,3,3,2.0,Under Construction,2843.6018957345973,1,1,1,1,0,2,61
flat,1.0,1.51,1919.0,3,4,3,7.0,Moderately Old,1691.6299559471363,0,1,0,0,0,0,84
flat,102.0,1.38,1023.0,3,3,3,6.0,Relatively New,1.9790441176470588,0,1,0,0,0,0,128
flat,66.0,4.6,2500.0,3,3,3,11.0,Relatively New,2500.0,1,1,1,1,0,0,131
flat,102.0,1.4,1650.0,3,3,3,9.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,49
flat,65.0,3.5,1975.0,4,4,3,4.0,Relatively New,1975.0,0,1,0,0,0,0,114
flat,82.0,0.99,1790.0,3,4,2,14.0,New Property,1577.092511013216,0,1,0,0,0,2,95
flat,65.0,2.65,1650.0,3,3,3,5.0,Relatively New,1650.0,1,1,0,0,0,2,37
flat,45.0,2.4,1944.0,3,3,2,1.0,New Property,190.30837004405285,0,1,0,0,0,0,19
flat,109.0,1.65,2150.0,3,3,3,16.0,Relatively New,1894.273127753304,0,1,0,0,0,0,49
flat,9.0,1.25,1806.0,4,3,3,1.0,Old Property,2139.8104265402844,0,1,0,0,0,2,40
flat,62.0,4.0,2690.0,3,3,3,18.0,New Property,2280.903602643172,0,1,0,0,0,0,38
flat,83.0,1.8,1900.0,3,3,3,6.0,Relatively New,1.9790441176470588,0,1,0,0,0,0,97
flat,91.0,1.75,1574.0,4,3,3,8.0,Relatively New,1.9790441176470588,1,1,1,1,0,2,128
flat,65.0,2.35,1650.0,3,3,2,4.0,Relatively New,1650.0,1,1,0,0,0,2,165
flat,62.0,7.15,4337.0,4,5,3,7.0,Relatively New,3821.145374449339,1,1,0,1,0,0,158
flat,77.0,1.64,1950.0,4,3,3,9.0,Relatively New,1718.0616740088103,0,1,0,0,0,2,102
flat,65.0,2.8,1650.0,3,3,2,3.0,Relatively New,1650.0,0,1,0,0,0,2,105
flat,54.0,6.75,3160.0,4,6,3,11.0,Moderately Old,2455.0,0,1,0,0,0,0,119
flat,67.0,3.5,2400.0,3,4,3,17.0,Relatively New,2400.0,0,1,0,1,0,0,167
flat,65.0,4.6,1717.0,3,3,3,7.0,New Property,2034.36018957346,1,1,1,1,0,2,115
flat,74.0,2.25,1800.0,3,3,3,5.0,Relatively New,1900.0,1,0,0,0,0,2,174
flat,82.0,2.2,2092.0,3,3,3,16.0,Relatively New,1843.171806167401,0,1,0,0,0,1,174
flat,82.0,2.85,2606.0,4,4,3,2.0,New Property,2606.0,0,1,0,0,0,1,174
flat,90.0,1.76,2215.0,4,4,3,8.0,Relatively New,2020.0,0,0,0,0,0,0,135
flat,106.0,1.0,1385.0,2,2,3,2.0,New Property,940.0,0,0,0,0,0,0,21
flat,61.0,3.6,2851.0,4,4,3,3.0,Moderately Old,2511.8942731277534,0,1,0,0,0,0,121
flat,85.0,1.78,2408.0,3,4,3,6.0,New Property,2121.5859030837005,0,0,0,1,0,2,113
flat,71.0,0.98,1620.0,3,3,3,0.0,Moderately Old,1427.3127753303966,1,0,0,0,0,2,65
flat,60.0,2.82,2200.0,3,3,3,2.0,Relatively New,2400.0,0,1,0,0,0,0,174
flat,72.0,3.21,2000.0,3,4,3,15.0,Relatively New,2140.0,0,1,0,0,0,0,174
flat,113.0,1.9,1027.0,3,2,2,10.0,Relatively New,1.9790441176470588,0,0,1,0,0,0,174
flat,90.0,1.19,2162.0,3,3,2,11.0,Relatively New,1520.704845814978,0,0,0,0,1,2,88
flat,81.0,1.35,1790.0,3,3,3,10.0,Moderately Old,1.9790441176470588,0,0,0,1,0,0,72
flat,69.0,1.8,2000.0,4,5,3,4.0,Relatively New,2200.0,0,1,0,0,0,2,165
flat,103.0,1.35,1790.0,3,3,3,3.0,Relatively New,1577.092511013216,1,0,0,0,0,0,168
flat,109.0,1.7,2545.0,3,3,3,9.0,Relatively New,2242.2907488986784,0,1,0,0,0,2,159
flat,82.0,1.6,2425.0,4,5,3,8.0,Relatively New,2136.5638766519824,0,1,0,0,0,2,133
flat,60.0,2.65,2019.0,3,4,3,7.0,Moderately Old,2037.0,0,1,0,0,0,0,152
flat,85.0,0.55,950.0,2,2,2,5.0,Relatively New,1050.0,0,0,0,0,1,2,174
flat,102.0,1.4,1023.0,3,3,3,7.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,67
flat,1.0,1.26,1565.0,2,2,3,7.0,Moderately Old,1378.8546255506608,1,0,0,0,0,2,84
flat,107.0,1.7,2768.0,4,5,3,9.0,Relatively New,2438.7665198237887,0,1,0,0,0,2,79
flat,22.0,4.1,1459.0,3,3,3,2.0,New Property,1459.0,0,0,0,0,0,1,119
flat,103.0,1.01,1250.0,2,2,3,5.0,Relatively New,1.9790441176470588,0,0,0,1,0,0,165
flat,99.0,1.45,1997.0,3,5,3,11.0,Relatively New,1759.4713656387664,0,1,0,0,1,0,49
flat,48.0,1.6,1910.0,3,3,3,8.0,Old Property,1895.0,0,0,0,0,1,0,49
flat,66.0,2.99,2000.0,3,3,3,7.0,Relatively New,2000.0,0,1,0,0,0,0,49
flat,102.0,1.9,1942.0,3,4,3,20.0,Relatively New,1711.0132158590309,0,1,0,0,0,2,165
flat,65.0,1.75,1395.0,3,3,3,10.0,Relatively New,1.9790441176470588,0,1,0,0,0,0,124
flat,90.0,1.3,1818.0,3,3,3,7.0,Relatively New,1700.0,0,0,0,0,0,2,141
flat,67.0,2.95,2411.0,3,3,3,10.0,Relatively New,2411.0,0,1,0,0,0,0,174
flat,67.0,3.4,2358.0,3,4,3,16.0,Relatively New,2358.0,0,1,0,0,0,0,174
flat,67.0,3.32,2358.0,3,4,3,8.0,New Property,2358.0,0,1,0,0,0,0,174
flat,1.0,0.95,1415.0,2,2,3,1.0,Moderately Old,1246.6960352422907,0,0,0,0,0,0,82
flat,74.0,1.55,1124.0,2,2,3,18.0,Relatively New,1300.0,0,0,0,0,1,2,137
flat,74.0,1.54,1424.0,2,2,3,15.0,Relatively New,1200.0,0,0,0,0,1,2,137
flat,74.0,2.45,2018.0,3,3,3,25.0,Relatively New,1800.0,1,0,0,0,0,2,137
flat,104.0,2.6,1715.0,3,4,3,5.0,Relatively New,1715.0,1,1,0,0,0,2,81
flat,85.0,1.83,2405.0,3,4,3,9.0,Relatively New,1925.0,0,0,0,0,0,2,49
flat,85.0,1.09,1636.0,2,2,3,5.0,Relatively New,1475.0,0,0,0,0,0,2,49
flat,85.0,1.87,2404.0,3,4,3,7.0,Relatively New,2225.0,0,0,0,0,0,2,49
flat,85.0,1.05,1704.0,2,2,3,7.0,Relatively New,1472.2466960352422,0,0,0,1,0,2,144
flat,85.0,1.77,2408.0,3,4,3,7.0,New Property,2121.5859030837005,0,0,0,1,0,2,107
flat,74.0,2.2,2018.0,3,3,3,12.0,New Property,1777.9735682819382,1,0,0,0,0,0,15
flat,2.0,0.6,735.0,1,1,1,5.0,Moderately Old,647.5770925110132,0,0,0,0,0,0,88
flat,47.0,1.8,3000.0,4,4,3,4.0,Moderately Old,1.9790441176470588,0,0,0,1,0,0,120
flat,1.0,0.64,1526.0,3,2,3,6.0,Old Property,1808.056872037915,0,0,0,0,0,2,51
flat,1.0,0.75,2267.0,3,3,3,3.0,Moderately Old,1863.4361233480176,0,1,0,0,0,2,31
flat,65.0,4.95,3112.0,3,3,3,10.0,Relatively New,2741.850220264317,0,1,0,0,0,0,82
flat,112.0,4.25,3763.0,3,5,2,15.0,Relatively New,3000.0,0,1,1,0,0,2,72
flat,112.0,5.31,4739.0,4,6,3,15.0,Relatively New,3573.33,0,1,1,0,0,2,72
flat,102.0,1.4,1650.0,3,3,3,10.0,Relatively New,1300.0,0,1,0,0,0,2,46
flat,112.0,2.8,2441.0,2,3,2,9.0,Relatively New,2441.0,1,1,0,0,0,2,137
flat,110.0,4.1,3880.0,5,5,2,10.0,Relatively New,3500.0,0,1,0,0,0,2,159
flat,110.0,3.4,3400.0,4,5,3,10.0,Relatively New,3000.0,0,1,0,0,0,2,152
flat,60.0,3.05,2385.0,3,3,3,9.0,Relatively New,2300.0,0,1,0,0,0,0,165
flat,72.0,4.25,3250.0,4,4,3,0.0,Relatively New,2863.4361233480176,0,1,0,0,0,0,174
flat,82.0,1.16,1660.0,3,3,3,1.0,Relatively New,1966.8246445497632,0,1,1,1,0,0,151
flat,51.0,3.55,5201.0,5,6,3,11.0,Moderately Old,5200.0,1,1,1,1,0,0,157
flat,102.0,1.8,1889.0,3,4,3,17.0,Relatively New,1664.3171806167402,0,1,0,0,0,2,49
flat,102.0,1.75,1128.0,3,3,3,1.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,49
flat,102.0,1.2,824.0,2,2,3,0.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,49
flat,102.0,1.52,1650.0,3,3,3,7.0,Relatively New,1.9790441176470588,0,1,0,0,0,0,137
flat,56.0,1.55,2250.0,3,3,3,5.0,Moderately Old,1900.0,0,1,1,0,0,0,92
flat,81.0,2.4,2103.0,3,3,3,12.0,Relatively New,1650.0,0,1,0,0,0,1,49
flat,81.0,2.35,2103.0,3,3,3,14.0,Relatively New,1550.0,1,1,1,0,1,1,49
flat,81.0,2.28,2103.0,3,3,3,14.0,Relatively New,1750.0,0,1,0,0,0,1,49
flat,84.0,1.1,2265.0,3,3,2,9.0,Relatively New,1541.8502202643172,0,0,0,0,0,2,75
flat,81.0,2.3,2103.0,3,3,3,19.0,Relatively New,1617.0,1,1,1,0,1,1,49
flat,107.0,1.35,2361.0,3,4,3,8.0,Relatively New,1950.0,0,1,0,0,0,0,74
flat,104.0,2.45,2450.0,3,4,3,14.0,Relatively New,1.9790441176470588,0,1,0,0,0,0,56
flat,107.0,0.9,1534.0,2,2,3,8.0,Relatively New,1.9790441176470588,1,0,0,0,0,0,74
flat,65.0,2.8,1975.0,4,4,3,2.0,Relatively New,2340.047393364929,1,1,0,0,0,0,108
flat,50.0,1.4,1376.0,3,3,2,9.0,Relatively New,1212.3348017621145,0,0,0,1,0,0,117
